Circuit.ieee123transactive {503D6E20-F499-4CC7-8051-971E23D0BF79}
PosPt=Load.house_agg_0_b_1_node_56_635_240v=1 {325B81A8-8DE6-46B9-B836-D83C171E91D2}
LoadLoc=house_agg_0_b_2_node_56_636_240v=1 {79DDD3C3-6FA8-4D21-BB8C-5ADDA9A7286A}
LoadPhase=house_agg_0_b_2_node_56_636_240v_s1=1 {997BFAB0-6C7C-4059-9899-09AB7F8C1990}
LoadPhase=house_agg_0_b_2_node_56_636_240v_s2=1 {60740152-DA87-49A6-B3E7-A785D850194B}
59=house_agg_0_b_2_node_56_636_240v=1 {3A1C102D-98F7-4D65-8E5A-58A87A523905}
PosPt=Load.house_agg_0_b_2_node_56_636_240v=1 {334FD8F8-659A-4149-8698-EC19C16B5B02}
LoadLoc=house_agg_0_b_3_node_56_637_240v=1 {7470D3F5-26B5-4F69-A834-CB82A47FF7A0}
LoadPhase=house_agg_0_b_3_node_56_637_240v_s1=1 {F37CC0F0-7240-42FA-9C7D-F04FBBF4A140}
LoadPhase=house_agg_0_b_3_node_56_637_240v_s2=1 {CD1F4ACC-D532-443B-BAAE-492F093CE92B}
59=house_agg_0_b_3_node_56_637_240v=1 {5F82AEC7-6C41-4A11-AD13-C1E8679BD2BC}
PosPt=Load.house_agg_0_b_3_node_56_637_240v=1 {78639AC0-29E4-47BD-A254-CCBA7C35D3F3}
LoadLoc=house_agg_0_b_4_node_56_638_240v=1 {ADBF61B9-1E7F-4B8E-A4EF-6EDA85AC3C17}
LoadPhase=house_agg_0_b_4_node_56_638_240v_s1=1 {00C31B65-C263-46CD-87BF-5E4DDEDE5F3A}
LoadPhase=house_agg_0_b_4_node_56_638_240v_s2=1 {771E0DB2-A9DC-4781-9D4E-4F5CCCE972DF}
59=house_agg_0_b_4_node_56_638_240v=1 {8768A26D-51A1-49F6-AA7A-B0ECB496441E}
PosPt=Load.house_agg_0_b_4_node_56_638_240v=1 {4DF0B829-904F-4A85-AC16-ED0620841F16}
LoadLoc=house_agg_0_b_5_node_56_639_240v=1 {F0D585EB-FBC5-4527-B936-12BC6EBD7B16}
LoadPhase=house_agg_0_b_5_node_56_639_240v_s1=1 {DA00D608-6672-4C4A-BD6C-EF5B72BDDECD}
LoadPhase=house_agg_0_b_5_node_56_639_240v_s2=1 {9C759FE9-C009-4880-9C5C-183CB7F303C3}
59=house_agg_0_b_5_node_56_639_240v=1 {27E48FB8-429B-4ED1-A507-DB7DAD27134E}
PosPt=Load.house_agg_0_b_5_node_56_639_240v=1 {4480932D-4D04-40E2-81CC-3B2BEA3E4F72}
LoadLoc=house_agg_0_b_6_node_56_640_240v=1 {B1323980-518C-4C5C-8896-EBF93FCD3B42}
LoadPhase=house_agg_0_b_6_node_56_640_240v_s1=1 {D00386B6-7E8B-4592-8C5D-4317BEC1DD3B}
LoadPhase=house_agg_0_b_6_node_56_640_240v_s2=1 {314ACF6A-E3EC-4375-821F-FE67DE508DFA}
59=house_agg_0_b_6_node_56_640_240v=1 {9AE5D571-CDF1-4673-8C32-51292D8CA256}
PosPt=Load.house_agg_0_b_6_node_56_640_240v=1 {967F6D9B-3338-4B4C-B412-EF48777519C6}
LoadLoc=house_agg_0_b_7_node_56_641_240v=1 {27081D97-1310-419B-B9FF-A11FCB6E68EF}
LoadPhase=house_agg_0_b_7_node_56_641_240v_s1=1 {195A0A3E-1922-4CE4-B102-CE299115DDF2}
LoadPhase=house_agg_0_b_7_node_56_641_240v_s2=1 {4F80CF8A-84D1-4D69-B2B1-79C52E358D5D}
59=house_agg_0_b_7_node_56_641_240v=1 {185DBEC5-7E82-4537-B489-7E3545846730}
PosPt=Load.house_agg_0_b_7_node_56_641_240v=1 {640BBD0D-3071-4F00-A5C5-3A41482581A9}
LoadLoc=house_agg_0_b_8_node_56_642_240v=1 {23E0061C-B710-4F0B-8FC3-32A52CC8F783}
LoadPhase=house_agg_0_b_8_node_56_642_240v_s1=1 {E4F6696D-77E2-4212-8A77-C628314E7C32}
LoadPhase=house_agg_0_b_8_node_56_642_240v_s2=1 {82FC158A-261D-470F-83E2-00715F1D9585}
59=house_agg_0_b_8_node_56_642_240v=1 {5FD6194E-68DE-4F96-8F53-8B09A0C9D0A0}
PosPt=Load.house_agg_0_b_8_node_56_642_240v=1 {BBD40DBB-2DB5-4E12-A9EC-4F1530638F16}
LoadLoc=house_agg_0_b_1_node_58_643_240v=1 {6C1B0EE9-8EF1-48A8-8437-88A3CDA0CE1E}
LoadPhase=house_agg_0_b_1_node_58_643_240v_s1=1 {1A9AF0FB-706C-4E1F-A044-4A77B63E21B1}
LoadPhase=house_agg_0_b_1_node_58_643_240v_s2=1 {41F6A7C7-65B4-4F1C-9C5F-3A7B4DFD45A7}
59=house_agg_0_b_1_node_58_643_240v=1 {28186B5E-478B-4D72-90FE-20B81D97CFD4}
PosPt=Load.house_agg_0_b_1_node_58_643_240v=1 {5632C81C-DD71-4AD7-9766-C91520694DD9}
LoadLoc=house_agg_0_b_2_node_58_644_240v=1 {C4A4C186-F0C3-42AF-ABBE-D8A164186546}
LoadPhase=house_agg_0_b_2_node_58_644_240v_s1=1 {891C5A6B-E3F6-481E-AAD4-593A30CE3B7C}
LoadPhase=house_agg_0_b_2_node_58_644_240v_s2=1 {1A8C3A8B-119E-4525-AD2D-2E6CD8C88F55}
59=house_agg_0_b_2_node_58_644_240v=1 {46C99601-9795-4470-A93B-EDE71C71FB18}
PosPt=Load.house_agg_0_b_2_node_58_644_240v=1 {A69920E8-94A0-4D71-BF0B-6E17C7FB1771}
LoadLoc=house_agg_0_b_3_node_58_645_240v=1 {1D685F67-6AFC-4390-8EA2-5B21828B5461}
LoadPhase=house_agg_0_b_3_node_58_645_240v_s1=1 {CEEF315F-3819-4969-A51F-D191B8A79B6D}
LoadPhase=house_agg_0_b_3_node_58_645_240v_s2=1 {2CD7DB93-5077-4080-B259-5C2361099E66}
59=house_agg_0_b_3_node_58_645_240v=1 {0E266BBD-063D-4BC3-9CC3-FE02ACA0EE22}
PosPt=Load.house_agg_0_b_3_node_58_645_240v=1 {E58960F0-9BFD-4D98-A2B5-7DBC5FCFF9B6}
LoadLoc=house_agg_0_b_4_node_58_646_240v=1 {D9A11C19-562E-4A89-8245-A262EFC1795A}
LoadPhase=house_agg_0_b_4_node_58_646_240v_s1=1 {9C4B0C9D-6840-428C-9454-DF0541F9D3DC}
LoadPhase=house_agg_0_b_4_node_58_646_240v_s2=1 {27E62E80-6E55-441D-B035-B0F8DBC870B7}
59=house_agg_0_b_4_node_58_646_240v=1 {37E8892A-4338-4A1D-9D5F-F2D55F5A04C7}
PosPt=Load.house_agg_0_b_4_node_58_646_240v=1 {05F5EA85-6E7F-441F-8281-4C98D41139F0}
LoadLoc=house_agg_0_b_5_node_58_647_240v=1 {09B82FF3-B1FA-4E62-98EA-7D69E928C9E7}
LoadPhase=house_agg_0_b_5_node_58_647_240v_s1=1 {05D1FA86-031E-4A91-AFA4-52CFC000F1B9}
LoadPhase=house_agg_0_b_5_node_58_647_240v_s2=1 {20D75808-7349-480A-A7ED-6F3C42DAB231}
59=house_agg_0_b_5_node_58_647_240v=1 {D775E354-8942-47DE-9B3E-2C9D7BC60B89}
PosPt=Load.house_agg_0_b_5_node_58_647_240v=1 {32B664CB-1817-4FA9-B9E8-E75E0D247E59}
LoadLoc=house_agg_0_b_6_node_58_648_240v=1 {F7BCFEAA-50DE-466E-9553-08A7141F9E02}
LoadPhase=house_agg_0_b_6_node_58_648_240v_s1=1 {45006E3B-0A6A-4AB4-888C-8BCE539DE30D}
LoadPhase=house_agg_0_b_6_node_58_648_240v_s2=1 {15411B9D-0D0B-4722-A5CF-1008137FFA3D}
59=house_agg_0_b_6_node_58_648_240v=1 {E228290B-109C-4CB2-9759-232894A4A282}
PosPt=Load.house_agg_0_b_6_node_58_648_240v=1 {030C99D7-176A-4693-9A92-AEEDCF36B9A7}
LoadLoc=house_agg_0_b_7_node_58_649_240v=1 {5E4946E3-7F9C-4582-BFF1-938E0418E888}
LoadPhase=house_agg_0_b_7_node_58_649_240v_s1=1 {E54F6683-9666-459B-810F-3A6364609031}
LoadPhase=house_agg_0_b_7_node_58_649_240v_s2=1 {0B4A1405-7BDE-47FD-AE7F-18EE864932D7}
59=house_agg_0_b_7_node_58_649_240v=1 {0AC57A69-FB33-41E2-B84C-C878C2D90389}
PosPt=Load.house_agg_0_b_7_node_58_649_240v=1 {AAD839D0-2253-409C-AA05-EF7A1FF66550}
LoadLoc=house_agg_0_b_8_node_58_650_240v=1 {71C3082C-FD00-4F15-9ECA-41FCF598A761}
LoadPhase=house_agg_0_b_8_node_58_650_240v_s1=1 {4A638C2E-8DEE-4ADE-974A-65DE4F684660}
LoadPhase=house_agg_0_b_8_node_58_650_240v_s2=1 {BFEC3F10-9F0C-4F0C-B202-FBE5114BA9C4}
59=house_agg_0_b_8_node_58_650_240v=1 {2DAE1A0D-F346-4D79-8DE7-6113886F7653}
PosPt=Load.house_agg_0_b_8_node_58_650_240v=1 {2A288BA9-3A0A-4E37-8092-FF952CAC3373}
LoadLoc=house_agg_0_b_1_node_59_651_240v=1 {567F3A55-B72E-48FD-9EA2-D46CA829ECD9}
LoadPhase=house_agg_0_b_1_node_59_651_240v_s1=1 {B145B25B-B2D7-471F-AE7A-094B4ED1C0DB}
LoadPhase=house_agg_0_b_1_node_59_651_240v_s2=1 {BDDAB7A5-8CCA-474D-B318-74881FEE42D9}
59=house_agg_0_b_1_node_59_651_240v=1 {3029349A-266F-469F-94E6-8E62C978A2D8}
PosPt=Load.house_agg_0_b_1_node_59_651_240v=1 {6B19738A-3DDC-4B04-9C4F-9040DAE659D3}
LoadLoc=house_agg_0_b_2_node_59_652_240v=1 {B9E31AC4-5448-43DC-A083-B415B86E2B57}
LoadPhase=house_agg_0_b_2_node_59_652_240v_s1=1 {F93FD724-96A4-4885-9E08-DE3FCDB7B3BC}
LoadPhase=house_agg_0_b_2_node_59_652_240v_s2=1 {D3372CD3-16C0-40A4-B545-174BE025D697}
59=house_agg_0_b_2_node_59_652_240v=1 {CEE2615C-CA32-460B-9577-EF66FD40A292}
PosPt=Load.house_agg_0_b_2_node_59_652_240v=1 {373FEDC3-FF2E-4D1B-B4E8-4CA37E1A47CE}
LoadLoc=house_agg_0_b_3_node_59_653_240v=1 {1B01F369-B55E-443A-B4EF-6E136074D7A6}
LoadPhase=house_agg_0_b_3_node_59_653_240v_s1=1 {B1AD7E3D-7193-425B-9662-7E80205C3ECA}
LoadPhase=house_agg_0_b_3_node_59_653_240v_s2=1 {6BAB27EA-E700-4A2D-A9E2-6F45FB4E9FBB}
59=house_agg_0_b_3_node_59_653_240v=1 {3B50233B-9CCB-407F-ADE8-D3C830F38DDA}
PosPt=Load.house_agg_0_b_3_node_59_653_240v=1 {3098FCDB-5F88-45D9-8694-EFAF529F8D26}
LoadLoc=house_agg_0_b_4_node_59_654_240v=1 {BEAD3E45-8FAF-4F1B-9B4F-8968022BCB52}
LoadPhase=house_agg_0_b_4_node_59_654_240v_s1=1 {0E98DE28-005C-4C19-BDF6-B3BB38A1EEEF}
LoadPhase=house_agg_0_b_4_node_59_654_240v_s2=1 {54F795B5-EDB0-4155-A5C0-7FDEA97695DA}
59=house_agg_0_b_4_node_59_654_240v=1 {A2FDCED9-FBD8-400A-A0CC-A99BC8AC8695}
PosPt=Load.house_agg_0_b_4_node_59_654_240v=1 {2279F444-EFF9-4A15-90A5-7413F0A43E52}
LoadLoc=house_agg_0_b_5_node_59_655_240v=1 {03275367-02CB-4FE9-B4A2-147BDEA272C3}
LoadPhase=house_agg_0_b_5_node_59_655_240v_s1=1 {81AC2A90-4343-4BB5-AD7C-1DE753019D47}
LoadPhase=house_agg_0_b_5_node_59_655_240v_s2=1 {BF41CB49-C471-448A-87B3-6000D28A43F1}
59=house_agg_0_b_5_node_59_655_240v=1 {84D2B2B0-CE85-4458-B7C3-FCE849778F45}
PosPt=Load.house_agg_0_b_5_node_59_655_240v=1 {9E6975D9-5B8D-4E44-B6B8-7A2BF68B5A8A}
LoadLoc=house_agg_0_b_6_node_59_656_240v=1 {597EC901-2DEA-49B9-9F47-CF1E8595FBDC}
LoadPhase=house_agg_0_b_6_node_59_656_240v_s1=1 {573D326B-ADE9-4395-A672-8F7952967856}
LoadPhase=house_agg_0_b_6_node_59_656_240v_s2=1 {98440255-1315-4F39-92D5-04BC0A5297E6}
59=house_agg_0_b_6_node_59_656_240v=1 {E2CB1C5A-639C-4E1A-9CD7-61905E88F15A}
PosPt=Load.house_agg_0_b_6_node_59_656_240v=1 {2D5742A2-D8A9-49D0-B613-0034063E50C1}
LoadLoc=house_agg_0_b_7_node_59_657_240v=1 {DB0D5BB0-C774-4767-929E-1280159EE49A}
LoadPhase=house_agg_0_b_7_node_59_657_240v_s1=1 {DE25AD0C-1F78-4117-B59E-C2DD83DDFB1D}
LoadPhase=house_agg_0_b_7_node_59_657_240v_s2=1 {597BEDA6-342A-45FE-815A-32499FC44C1E}
59=house_agg_0_b_7_node_59_657_240v=1 {683BEDD5-E6AB-4FB3-83DA-515333F3F88C}
PosPt=Load.house_agg_0_b_7_node_59_657_240v=1 {56236BA0-1CF6-42D8-A96D-A1D6B94B440D}
LoadLoc=house_agg_0_b_8_node_59_658_240v=1 {7B44258B-A108-4430-90E2-B0F14418DBE1}
LoadPhase=house_agg_0_b_8_node_59_658_240v_s1=1 {27140302-7534-4DCF-B0EC-4F96141028FA}
LoadPhase=house_agg_0_b_8_node_59_658_240v_s2=1 {55B1FA0D-A1E1-4EE0-BDDA-304030871E23}
59=house_agg_0_b_8_node_59_658_240v=1 {A419914E-C0AE-4FCE-AB83-110973E6A72E}
PosPt=Load.house_agg_0_b_8_node_59_658_240v=1 {BE0F4297-8F8D-40FE-B705-1B9FCAAE668A}
LoadLoc=house_agg_3_a_1_node_60_659_240v=1 {2490D3C8-CCF5-4E16-8CDC-B402677D05F3}
LoadPhase=house_agg_3_a_1_node_60_659_240v_s1=1 {37D4BD5C-B5F0-444D-AC43-FEF744229DF8}
LoadPhase=house_agg_3_a_1_node_60_659_240v_s2=1 {5C0A6F7A-4896-429F-BF3A-14FE73E81791}
59=house_agg_3_a_1_node_60_659_240v=1 {D24FBEA2-B20A-4B9D-8257-4FC027C6223F}
PosPt=Load.house_agg_3_a_1_node_60_659_240v=1 {8BF0FFD1-7B11-41DA-9449-F9A3F0F61296}
LoadLoc=house_agg_3_a_2_node_60_660_240v=1 {1094B744-7100-4694-B0D0-89C40D801DF4}
LoadPhase=house_agg_3_a_2_node_60_660_240v_s1=1 {8DCB8CD6-EBE7-4A22-B5AA-B56CE1FDD478}
LoadPhase=house_agg_3_a_2_node_60_660_240v_s2=1 {E9BAB352-F0CF-4025-BECE-AB63DCD61655}
59=house_agg_3_a_2_node_60_660_240v=1 {875DF11F-5602-434F-A59B-63E84FCBC86C}
PosPt=Load.house_agg_3_a_2_node_60_660_240v=1 {4A542F22-1A05-4FF8-B34C-C8F616E55FFC}
LoadLoc=house_agg_3_a_3_node_60_661_240v=1 {9393B4EB-83C8-4869-A44D-B8E44460079B}
LoadPhase=house_agg_3_a_3_node_60_661_240v_s1=1 {D2A56357-BF84-4E00-92D2-D75E8C6A27C7}
LoadPhase=house_agg_3_a_3_node_60_661_240v_s2=1 {6614A6AE-97D3-471B-89C7-56AA1122C89F}
59=house_agg_3_a_3_node_60_661_240v=1 {A88DC1B2-3E5C-49BC-8EC1-BCB0B45C8535}
PosPt=Load.house_agg_3_a_3_node_60_661_240v=1 {4AB26753-56C1-4ADE-B3F2-2B6CC5C1E1EE}
LoadLoc=house_agg_3_a_4_node_60_662_240v=1 {9B19741E-BE86-4EA0-B300-0B6A4790F53E}
LoadPhase=house_agg_3_a_4_node_60_662_240v_s1=1 {E08B48E0-29B0-421B-B4BB-2BFA069710AD}
LoadPhase=house_agg_3_a_4_node_60_662_240v_s2=1 {32A07656-566A-43FC-A9D4-9FFD2A49FF00}
59=house_agg_3_a_4_node_60_662_240v=1 {C87B5888-CB46-47E9-B6D4-6EFA5D7F5B97}
PosPt=Load.house_agg_3_a_4_node_60_662_240v=1 {228079DF-CED2-4E67-B0D4-D9C32BB79002}
LoadLoc=house_agg_3_a_5_node_60_663_240v=1 {C40EE693-15CD-454F-9BC0-01262774EFEF}
LoadPhase=house_agg_3_a_5_node_60_663_240v_s1=1 {2DE38413-8344-4AED-B0D1-55232223748F}
LoadPhase=house_agg_3_a_5_node_60_663_240v_s2=1 {87601D0E-B597-484B-BD7D-D4C7F120B195}
59=house_agg_3_a_5_node_60_663_240v=1 {9F2D52C3-603A-477F-B4CD-9535EE5C8786}
PosPt=Load.house_agg_3_a_5_node_60_663_240v=1 {12A13442-7B3F-4BB8-9702-E296F1CEB081}
LoadLoc=house_agg_3_a_6_node_60_664_240v=1 {B3778D68-C780-46D6-B214-86F84B3D1AA4}
LoadPhase=house_agg_3_a_6_node_60_664_240v_s1=1 {67371942-4738-485F-8A93-D3ABF8D10A33}
LoadPhase=house_agg_3_a_6_node_60_664_240v_s2=1 {762180A2-6FC6-4F67-BE80-755FFDC32D3A}
59=house_agg_3_a_6_node_60_664_240v=1 {676321A9-9BF6-4CF3-90F8-57D97411097E}
PosPt=Load.house_agg_3_a_6_node_60_664_240v=1 {E658C711-84A7-4EB5-AE60-436CAFFF9A6C}
LoadLoc=house_agg_3_a_7_node_60_665_240v=1 {7B9275BC-A02E-44F3-9EFC-8B939312B6D4}
LoadPhase=house_agg_3_a_7_node_60_665_240v_s1=1 {61D3A1E4-322D-4079-868C-A689D85BEE00}
LoadPhase=house_agg_3_a_7_node_60_665_240v_s2=1 {F3AF2FB6-6E88-4FDD-9DB1-07D7CF3A6220}
59=house_agg_3_a_7_node_60_665_240v=1 {7C05202C-B0B5-4BF9-9104-BA7FDF420986}
PosPt=Load.house_agg_3_a_7_node_60_665_240v=1 {61738684-228D-485D-B568-93C1DEDC923B}
LoadLoc=house_agg_3_a_8_node_60_666_240v=1 {6F0275F2-CE3C-441B-BB0C-C721D9D49300}
LoadPhase=house_agg_3_a_8_node_60_666_240v_s1=1 {C24D9DE5-960B-4140-8E2A-63E44B5A0BEB}
LoadPhase=house_agg_3_a_8_node_60_666_240v_s2=1 {8736F422-676F-4FDA-8526-00109393BEC3}
59=house_agg_3_a_8_node_60_666_240v=1 {49B91890-4198-4178-A600-ADE8DC5326A2}
PosPt=Load.house_agg_3_a_8_node_60_666_240v=1 {47F02973-D2F7-4BBF-9D09-86F89A912DEC}
LoadLoc=house_agg_3_c_1_node_62_667_240v=1 {EDE4E922-0310-46B4-860E-EF12A5293680}
LoadPhase=house_agg_3_c_1_node_62_667_240v_s1=1 {AE4BD474-2624-4457-9386-BDA9FFA4F10D}
LoadPhase=house_agg_3_c_1_node_62_667_240v_s2=1 {3435B99F-3E39-4EB6-BA58-A7A437D391C5}
59=house_agg_3_c_1_node_62_667_240v=1 {DC1DC759-A612-47C1-947A-6617426DE93E}
PosPt=Load.house_agg_3_c_1_node_62_667_240v=1 {7CAD5B05-8DE4-41D1-A42B-A3EAE539D84B}
LoadLoc=house_agg_3_c_2_node_62_668_240v=1 {3CC2CA8D-B69B-41F2-BFDA-3CCCCC01A331}
LoadPhase=house_agg_3_c_2_node_62_668_240v_s1=1 {79E722C5-51AA-4309-961E-9C35E5105CCC}
LoadPhase=house_agg_3_c_2_node_62_668_240v_s2=1 {23D8BD95-72E8-4FEE-A291-350BB9EDC5BC}
59=house_agg_3_c_2_node_62_668_240v=1 {BA135504-6F7A-4EC1-AB84-1E129277BED6}
PosPt=Load.house_agg_3_c_2_node_62_668_240v=1 {94B8DF6D-A6E8-4B7D-8977-8CC217D2AD54}
LoadLoc=house_agg_3_c_3_node_62_669_240v=1 {FDFB38B6-8E38-4C5D-AF68-37AB02421533}
LoadPhase=house_agg_3_c_3_node_62_669_240v_s1=1 {3723A89F-9E64-48E6-BE56-8F596DAF1D0D}
LoadPhase=house_agg_3_c_3_node_62_669_240v_s2=1 {DF8D49B2-AF0E-4EC6-BE42-E753BD0EE10E}
59=house_agg_3_c_3_node_62_669_240v=1 {850239A0-C2F6-49ED-9059-B9C9E2801799}
PosPt=Load.house_agg_3_c_3_node_62_669_240v=1 {9A0CB55F-087F-42E6-B2C0-94F54B37AADD}
LoadLoc=house_agg_3_c_4_node_62_670_240v=1 {F39B910E-D1C6-460E-A906-F918B7FAE3FB}
LoadPhase=house_agg_3_c_4_node_62_670_240v_s1=1 {B6C0430A-C6AE-4D71-B4FA-B8978F2246A5}
LoadPhase=house_agg_3_c_4_node_62_670_240v_s2=1 {41F30008-9476-4313-8AAB-8AC011E057C0}
59=house_agg_3_c_4_node_62_670_240v=1 {91D7434B-D084-4634-8538-E29338A53299}
PosPt=Load.house_agg_3_c_4_node_62_670_240v=1 {5F02115E-BD54-4776-9F87-E56C73345446}
LoadLoc=house_agg_3_c_5_node_62_671_240v=1 {5C615DF3-9176-4D0C-AC30-7F07455FCC2A}
LoadPhase=house_agg_3_c_5_node_62_671_240v_s1=1 {B8B9C850-DA72-4478-A6D3-C6A640CAAB6B}
LoadPhase=house_agg_3_c_5_node_62_671_240v_s2=1 {F13801F8-CC8D-4CBD-A3D0-F84DA5BBABE3}
59=house_agg_3_c_5_node_62_671_240v=1 {32E6E85F-1C85-45E2-8123-F75BE5F70FA0}
PosPt=Load.house_agg_3_c_5_node_62_671_240v=1 {0C104CEE-AFD2-46A0-BCD9-27BA7338F66D}
LoadLoc=house_agg_3_c_6_node_62_672_240v=1 {2C5612F9-E400-4106-ADCB-302F3A9F64FA}
LoadPhase=house_agg_3_c_6_node_62_672_240v_s1=1 {3CBD569F-6952-480C-BA45-D7ED731E9D2C}
LoadPhase=house_agg_3_c_6_node_62_672_240v_s2=1 {168E4914-B505-4462-BB8C-9734B44582DC}
59=house_agg_3_c_6_node_62_672_240v=1 {C562F056-C18C-434A-B0C2-3C9F1BFE036F}
PosPt=Load.house_agg_3_c_6_node_62_672_240v=1 {35467D44-ACE8-44D2-BF9C-C9D5D6D6725B}
LoadLoc=house_agg_3_c_7_node_62_673_240v=1 {C8A5888C-3414-4575-892E-3828E474CFE6}
LoadPhase=house_agg_3_c_7_node_62_673_240v_s1=1 {70AA7C22-9BA2-4C0A-B999-58856E5A4DDF}
LoadPhase=house_agg_3_c_7_node_62_673_240v_s2=1 {459655D7-7190-427D-AADF-112380CE80F3}
59=house_agg_3_c_7_node_62_673_240v=1 {BDE1E5FC-CA3A-4448-A915-0A4D724F46FB}
PosPt=Load.house_agg_3_c_7_node_62_673_240v=1 {E5EA747C-0BB4-4051-BF15-DCE559D9191A}
LoadLoc=house_agg_3_c_8_node_62_674_240v=1 {45EF7C95-75CA-4D96-9754-3C6F059397CE}
LoadPhase=house_agg_3_c_8_node_62_674_240v_s1=1 {8FF83AD1-32D4-4F22-9808-6805BE01406B}
LoadPhase=house_agg_3_c_8_node_62_674_240v_s2=1 {F340463D-13BD-45E6-9299-30C7C53541D2}
59=house_agg_3_c_8_node_62_674_240v=1 {91669552-F2FA-4A8D-9EF4-0CAF480159D3}
PosPt=Load.house_agg_3_c_8_node_62_674_240v=1 {2D201A19-43FA-4DF5-8515-F4587184E33F}
LoadLoc=house_agg_3_c_9_node_62_675_240v=1 {3D71FC28-E7E4-43F0-85CE-D8A4375AE62B}
LoadPhase=house_agg_3_c_9_node_62_675_240v_s1=1 {A0ABBAFC-1F62-4D3F-8E35-99576EF8EC80}
LoadPhase=house_agg_3_c_9_node_62_675_240v_s2=1 {72A37033-8610-4CDE-A4D4-33DD88F1E233}
59=house_agg_3_c_9_node_62_675_240v=1 {D732B73C-7EAB-47B4-A22A-C3418E8307DA}
PosPt=Load.house_agg_3_c_9_node_62_675_240v=1 {DF35F5F2-7A49-4F25-83CC-17B931672500}
LoadLoc=house_agg_3_c_10_node_62_676_240v=1 {F6B3C65A-43FA-4AB6-A501-1C8224731F2E}
LoadPhase=house_agg_3_c_10_node_62_676_240v_s1=1 {4AB2E679-3BAA-465C-974A-EDCC9CB0F86F}
LoadPhase=house_agg_3_c_10_node_62_676_240v_s2=1 {37C13C63-7549-46BC-9861-80BAC1BE1A82}
59=house_agg_3_c_10_node_62_676_240v=1 {4A3420F4-FDCB-425C-AA00-04B86A628FEA}
PosPt=Load.house_agg_3_c_10_node_62_676_240v=1 {D3A3A04A-43A1-4195-992C-DA08CBAEC17C}
LoadLoc=house_agg_3_c_11_node_62_677_240v=1 {ED3491F0-9C84-4A49-94DA-F4A887305EDD}
LoadPhase=house_agg_3_c_11_node_62_677_240v_s1=1 {AAD3BCAD-3E2C-4A6D-921B-3E24A9835B01}
LoadPhase=house_agg_3_c_11_node_62_677_240v_s2=1 {2ECD6E2E-A457-4EF2-B065-C55320DB6D41}
59=house_agg_3_c_11_node_62_677_240v=1 {C33474FD-3500-4731-AA1F-117998BCB5D1}
PosPt=Load.house_agg_3_c_11_node_62_677_240v=1 {E5EC8E9F-0F29-4527-A3C2-6123C0907296}
LoadLoc=house_agg_3_c_12_node_62_678_240v=1 {F029FE8A-7F70-4398-AAD1-4D60719A9372}
LoadPhase=house_agg_3_c_12_node_62_678_240v_s1=1 {6EA0625C-8240-430F-B406-7098EAE545A8}
LoadPhase=house_agg_3_c_12_node_62_678_240v_s2=1 {A2267B69-5B7F-4B44-8B3E-71CAAC9CA542}
59=house_agg_3_c_12_node_62_678_240v=1 {248FF116-2FB2-41D4-B888-C3EFB6395331}
PosPt=Load.house_agg_3_c_12_node_62_678_240v=1 {2B661005-CAF8-4856-97A4-1BB346A74214}
LoadLoc=house_agg_3_c_13_node_62_679_240v=1 {3616AB1B-F825-4518-A772-C027171F9C99}
LoadPhase=house_agg_3_c_13_node_62_679_240v_s1=1 {77A1F31D-334D-40EA-9D11-CF0B93A0326B}
LoadPhase=house_agg_3_c_13_node_62_679_240v_s2=1 {2B9E5FB4-FEBC-41A3-8142-37DB9A93F996}
59=house_agg_3_c_13_node_62_679_240v=1 {3AA83D24-296E-4B34-88DC-E3173F28D3EE}
PosPt=Load.house_agg_3_c_13_node_62_679_240v=1 {6CBC86B7-233B-4A97-80FF-87BAAC2CF307}
LoadLoc=house_agg_3_c_14_node_62_680_240v=1 {E0B6FA97-0247-4357-B648-EBFD59ABD287}
LoadPhase=house_agg_3_c_14_node_62_680_240v_s1=1 {2B37219A-D9A1-4860-A38F-0C07BAAB192F}
LoadPhase=house_agg_3_c_14_node_62_680_240v_s2=1 {35C1C1E9-8EBF-4072-B936-213232B29955}
59=house_agg_3_c_14_node_62_680_240v=1 {AFC54299-71E5-48CB-988F-807FBFC87067}
PosPt=Load.house_agg_3_c_14_node_62_680_240v=1 {6AD7E9FD-E6F6-4169-8DB4-98EFB61E7B6D}
LoadLoc=house_agg_3_c_15_node_62_681_240v=1 {673A6E14-5890-499C-819B-FCEF4D4ACD8C}
LoadPhase=house_agg_3_c_15_node_62_681_240v_s1=1 {D3DBE007-C740-4DC3-8E3D-613C64FF33E3}
LoadPhase=house_agg_3_c_15_node_62_681_240v_s2=1 {0E64D0B7-88D9-420B-B639-904183AF17FB}
59=house_agg_3_c_15_node_62_681_240v=1 {24C0A121-F218-40C3-8691-21C759541105}
PosPt=Load.house_agg_3_c_15_node_62_681_240v=1 {325C21BC-0CA9-4801-B5D2-AC7E8C10D25D}
LoadLoc=house_agg_3_a_1_node_63_682_240v=1 {38C7D693-F2E3-43FC-921A-E97616DF0E26}
LoadPhase=house_agg_3_a_1_node_63_682_240v_s1=1 {D51A5E45-AB0E-4C3B-82C2-A2AEE1763C05}
LoadPhase=house_agg_3_a_1_node_63_682_240v_s2=1 {2D5F5FD3-4161-42B6-A489-C47280EF80D9}
